Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ak,10642305,3,"Monday, January 21, 2013 13:57:35 UTC",59.6577,-153.1929,2.3,101.10,47,"Southern Alaska"
ci,15276033,3,"Monday, January 21, 2013 13:48:33 UTC",33.6342,-116.7050,1.1,15.30,61,"Southern California"
ci,15276025,2,"Monday, January 21, 2013 13:42:32 UTC",33.0118,-116.3582,2.5,8.10,110,"Southern California"
ak,10642300,2,"Monday, January 21, 2013 13:40:20 UTC",57.2825,-155.7573,2.3,5.30,16,"Alaska Peninsula"
ak,10644270,2,"Monday, January 21, 2013 13:32:57 UTC",51.5860,-178.4335,2.3,7.30,17,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642296,2,"Monday, January 21, 2013 13:26:46 UTC",51.6085,-178.4026,2.7,8.10,17,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10644268,2,"Monday, January 21, 2013 13:19:40 UTC",55.0582,-159.6773,2.1,13.20, 9,"Alaska Peninsula"
ak,10644267,2,"Monday, January 21, 2013 13:07:02 UTC",51.6291,-178.4416,1.9,15.20,12,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10644266,2,"Monday, January 21, 2013 13:02:47 UTC",51.5019,-178.5381,1.9,10.20,11,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10644265,2,"Monday, January 21, 2013 12:57:36 UTC",52.1900,-175.9182,2.2,151.60,13,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10644264,2,"Monday, January 21, 2013 12:56:26 UTC",51.5825,-178.4227,2.1,10.90,16,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642290,2,"Monday, January 21, 2013 12:41:09 UTC",51.6296,-178.4783,2.6,22.00,18,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642287,3,"Monday, January 21, 2013 12:33:19 UTC",51.6546,-178.4667,2.9,13.20,20,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642284,3,"Monday, January 21, 2013 12:13:15 UTC",51.6290,-178.4348,2.8,12.20,20,"Andreanof Islands, Aleutian Islands, Alaska"
pr,13021005,0,"Monday, January 21, 2013 12:10:42 UTC",19.3341,-64.2649,3.3,87.00, 9,"Virgin Islands region"
nc,71926066,2,"Monday, January 21, 2013 12:10:18 UTC",36.2965,-120.8377,1.3,7.40,17,"Central California"
ak,10642276,2,"Monday, January 21, 2013 12:01:09 UTC",62.2448,-150.9879,1.8,78.30,50,"Central Alaska"
ak,10644259,2,"Monday, January 21, 2013 11:54:48 UTC",51.5899,-178.4506,2.4,18.40,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642273,2,"Monday, January 21, 2013 11:52:22 UTC",63.3525,-145.3444,1.3,2.60,20,"Central Alaska"
ak,10642272,2,"Monday, January 21, 2013 11:48:00 UTC",51.5998,-178.4553,2.4,21.60,17,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642266,2,"Monday, January 21, 2013 11:44:34 UTC",51.6087,-178.5225,2.5,11.20,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642261,3,"Monday, January 21, 2013 11:42:34 UTC",51.5920,-178.4338,2.8,12.90,21,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71926051,0,"Monday, January 21, 2013 11:39:33 UTC",38.8158,-122.7968,1.2,3.20,22,"Northern California"
nc,71926046,2,"Monday, January 21, 2013 11:33:17 UTC",40.2647,-123.0985,1.9,39.60,15,"Northern California"
us,b000es47,9,"Monday, January 21, 2013 11:32:19 UTC",51.6270,-178.3412,5.1,7.00,306,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71926036,0,"Monday, January 21, 2013 11:30:26 UTC",38.8373,-122.8015,1.2,2.00,17,"Northern California"
ci,15275977,0,"Monday, January 21, 2013 11:19:06 UTC",33.5165,-116.4580,1.2,10.50,47,"Southern California"
uu,60010932,4,"Monday, January 21, 2013 11:07:20 UTC",37.9467,-112.3852,1.6,6.40,18,"Utah"
ak,10644252,2,"Monday, January 21, 2013 11:00:00 UTC",52.5859,-170.6095,2.9,25.70,13,"Fox Islands, Aleutian Islands, Alaska"
ak,10642248,2,"Monday, January 21, 2013 11:00:00 UTC",64.4853,-146.4544,1.0,13.30,20,"Central Alaska"
uw,60495892,2,"Monday, January 21, 2013 10:50:12 UTC",48.5155,-122.6565,1.0,22.00,15,"San Juan Islands region, Washington"
ci,15275961,2,"Monday, January 21, 2013 10:47:58 UTC",33.0958,-115.7965,1.2,10.90,20,"Southern California"
ak,10642245,2,"Monday, January 21, 2013 10:47:11 UTC",61.7606,-148.4114,1.0,9.90,20,"Southern Alaska"
nc,71926016,4,"Monday, January 21, 2013 10:42:54 UTC",38.4228,-122.4313,1.2,1.60,13,"Northern California"
us,b000es3t,5,"Monday, January 21, 2013 10:38:59 UTC",11.5523,-87.3584,4.3,48.40,39,"near the coast of Nicaragua"
nc,71926001,1,"Monday, January 21, 2013 10:07:05 UTC",38.8108,-122.7895,1.5,3.30,29,"Northern California"
pr,13021004,0,"Monday, January 21, 2013 09:31:02 UTC",19.6707,-64.3151,2.8,13.00, 4,"Virgin Islands region"
pr,13021006,0,"Monday, January 21, 2013 09:14:12 UTC",17.3561,-68.8731,3.4,131.00, 4,"Dominican Republic region"
ak,10642238,2,"Monday, January 21, 2013 08:56:36 UTC",63.3780,-151.4705,1.7,12.60,27,"Central Alaska"
ak,10642236,2,"Monday, January 21, 2013 08:45:46 UTC",60.6203,-145.2436,1.7,18.90,23,"Southern Alaska"
uu,60010927,2,"Monday, January 21, 2013 08:43:20 UTC",37.9432,-112.3788,1.3,0.40,15,"Utah"
ak,10642226,2,"Monday, January 21, 2013 08:33:33 UTC",62.8670,-150.4335,2.5,93.10,67,"Central Alaska"
nc,71925966,1,"Monday, January 21, 2013 08:33:16 UTC",38.8100,-122.7940,1.3,3.20,28,"Northern California"
nc,71925961,6,"Monday, January 21, 2013 08:28:29 UTC",37.2907,-119.9422,2.1,20.40,16,"Central California"
nc,71925946,2,"Monday, January 21, 2013 08:19:35 UTC",37.4330,-118.5598,1.0,12.10,12,"Central California"
nn,00400281,9,"Monday, January 21, 2013 08:18:56 UTC",37.3107,-114.9660,1.7,0.70,10,"Nevada"
pr,13021003,0,"Monday, January 21, 2013 08:00:06 UTC",18.5608,-66.6922,2.9,13.00,11,"Puerto Rico region"
ak,10642217,3,"Monday, January 21, 2013 07:54:50 UTC",62.0646,-145.0967,1.8,13.90,25,"Central Alaska"
nc,71925901,2,"Monday, January 21, 2013 07:48:04 UTC",36.5327,-121.1247,1.0,7.90,14,"Central California"
ak,10642216,3,"Monday, January 21, 2013 07:35:59 UTC",59.1431,-153.9609,2.4,124.30,47,"Southern Alaska"
uw,60495872,2,"Monday, January 21, 2013 07:15:53 UTC",42.2173,-124.5667,1.7,0.00,11,"offshore Oregon"
ak,10644245,2,"Monday, January 21, 2013 07:15:30 UTC",52.0677,-175.8321,2.2,144.90,14,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10642210,2,"Monday, January 21, 2013 07:13:03 UTC",63.2969,-151.3476,2.2,10.00,37,"Central Alaska"
ak,10642207,2,"Monday, January 21, 2013 07:06:16 UTC",60.9684,-151.9738,1.8,92.10,28,"Kenai Peninsula, Alaska"
ci,15275953,0,"Monday, January 21, 2013 06:57:28 UTC",33.3882,-116.3772,1.3,5.00,38,"Southern California"
ak,10642193,2,"Monday, January 21, 2013 06:46:43 UTC",61.6786,-146.5021,1.7,20.10,34,"Southern Alaska"
nc,71925866,2,"Monday, January 21, 2013 06:37:15 UTC",37.6657,-119.4240,1.6,18.70,27,"Central California"
uu,60010922,4,"Monday, January 21, 2013 06:35:18 UTC",37.9565,-112.3885,1.2,1.90, 8,"Utah"
ak,10642184,2,"Monday, January 21, 2013 06:35:12 UTC",63.5022,-147.3639,1.3,5.10,31,"Central Alaska"
uu,60010917,5,"Monday, January 21, 2013 06:33:57 UTC",37.9498,-112.3870,1.2,1.90,15,"Utah"
ci,15275945,2,"Monday, January 21, 2013 06:28:26 UTC",33.0852,-115.7785,2.0,7.90,72,"Southern California"
ci,15275937,2,"Monday, January 21, 2013 06:27:33 UTC",33.0868,-115.7772,2.6,8.50,86,"Southern California"
nc,71925861,0,"Monday, January 21, 2013 06:27:19 UTC",36.8908,-121.4045,1.0,8.80,14,"Central California"
ak,10642170,2,"Monday, January 21, 2013 06:17:06 UTC",60.5603,-152.2169,3.0,85.30,76,"Southern Alaska"
nc,71925851,0,"Monday, January 21, 2013 06:12:27 UTC",38.7860,-122.8953,1.1,4.50,17,"Northern California"
ak,10642168,2,"Monday, January 21, 2013 06:07:47 UTC",62.2417,-149.6946,1.2,10.00,27,"Central Alaska"
nc,71925841,1,"Monday, January 21, 2013 06:06:24 UTC",38.8192,-122.8053,1.3,2.10,26,"Northern California"
ak,10644237,2,"Monday, January 21, 2013 06:01:44 UTC",61.3309,-151.1002,1.4,66.10,21,"Southern Alaska"
ak,10644236,2,"Monday, January 21, 2013 06:00:33 UTC",56.9411,-154.2241,1.9,3.40,14,"Kodiak Island region, Alaska"
ak,10644235,2,"Monday, January 21, 2013 05:53:08 UTC",57.1706,-154.4816,1.9,52.20,11,"Kodiak Island region, Alaska"
nc,71925826,1,"Monday, January 21, 2013 05:48:41 UTC",38.8100,-122.7937,1.4,3.10,27,"Northern California"
ak,10644234,2,"Monday, January 21, 2013 05:41:47 UTC",55.6295,-135.0038,2.3,20.00,10,"off the coast of Southeastern Alaska"
ci,15275921,0,"Monday, January 21, 2013 05:30:00 UTC",33.2755,-116.7802,1.3,12.50,77,"Southern California"
ak,10642155,2,"Monday, January 21, 2013 05:14:03 UTC",63.3597,-145.4344,1.0,10.30,15,"Central Alaska"
ak,10642151,2,"Monday, January 21, 2013 05:07:47 UTC",63.1893,-143.0978,1.8,0.90,17,"Central Alaska"
pr,13021001,0,"Monday, January 21, 2013 04:56:49 UTC",18.5361,-64.5597,2.9,28.00,17,"Virgin Islands region"
nc,71925801,0,"Monday, January 21, 2013 04:42:41 UTC",38.8432,-122.8283,1.1,2.70,22,"Northern California"
ci,15275897,2,"Monday, January 21, 2013 04:38:10 UTC",35.8277,-117.7395,1.3,7.80,13,"Central California"
nc,71925796,1,"Monday, January 21, 2013 04:29:36 UTC",38.8103,-122.7778,1.9,1.40,33,"Northern California"
ci,15275889,2,"Monday, January 21, 2013 04:28:43 UTC",32.5498,-115.6483,2.4,13.30,30,"Baja California, Mexico"
ci,15275881,2,"Monday, January 21, 2013 04:28:12 UTC",32.5505,-115.6455,2.8,13.60,42,"Baja California, Mexico"
pr,13021000,0,"Monday, January 21, 2013 04:25:39 UTC",19.6674,-64.4188,3.7,42.00,18,"Virgin Islands region"
ak,10642136,2,"Monday, January 21, 2013 04:19:26 UTC",63.3165,-151.0657,1.4,15.60,29,"Central Alaska"
pr,13021002,0,"Monday, January 21, 2013 04:07:03 UTC",19.4720,-64.2500,2.7,78.00, 6,"Virgin Islands region"
ak,10644230,2,"Monday, January 21, 2013 03:45:09 UTC",56.0504,-135.3223,2.4,20.00,10,"Southeastern Alaska"
uu,60010912,4,"Monday, January 21, 2013 03:38:55 UTC",39.2290,-110.4655,2.4,12.40,28,"Utah"
ak,10642131,2,"Monday, January 21, 2013 03:25:27 UTC",62.9395,-151.2442,1.7,131.90,29,"Central Alaska"
ci,15275849,3,"Monday, January 21, 2013 03:21:28 UTC",34.2865,-116.8098,1.0,5.40,36,"Southern California"
ak,10642128,3,"Monday, January 21, 2013 03:19:43 UTC",64.6381,-149.2042,1.0,22.00,19,"Central Alaska"
us,b000es0s,4,"Monday, January 21, 2013 03:16:49 UTC",-0.1371,124.7313,4.8,77.30,31,"Molucca Sea"
mb,13014957,2,"Monday, January 21, 2013 03:15:53 UTC",45.6175,-111.7435,1.3,5.30,12,"western Montana"
ak,10642121,2,"Monday, January 21, 2013 02:56:11 UTC",61.1266,-150.2629,1.6,40.80,28,"Southern Alaska"
ak,10642119,2,"Monday, January 21, 2013 02:49:45 UTC",63.7488,-146.8253,1.1,0.90,21,"Central Alaska"
nc,71925781,3,"Monday, January 21, 2013 02:36:31 UTC",38.7910,-122.7473,1.9,1.80,71,"Northern California"
ak,10644225,2,"Monday, January 21, 2013 02:34:44 UTC",62.6786,-150.4401,1.4,75.10,26,"Central Alaska"
mb,13488805,2,"Monday, January 21, 2013 02:23:29 UTC",44.8098,-112.9683,1.6,7.00,24,"western Montana"
uu,60010902,4,"Monday, January 21, 2013 01:55:20 UTC",37.9513,-112.3828,1.6,5.40,18,"Utah"
ak,10642106,2,"Monday, January 21, 2013 01:45:45 UTC",63.3112,-151.3191,2.5,12.60,45,"Central Alaska"
ak,10644223,2,"Monday, January 21, 2013 01:39:41 UTC",57.8571,-153.9583,1.8,60.20, 9,"Kodiak Island region, Alaska"
nc,71925776,0,"Monday, January 21, 2013 01:27:51 UTC",38.0527,-118.9410,1.8,6.20, 6,"Central California"
ci,15275793,3,"Monday, January 21, 2013 01:25:57 UTC",34.7858,-119.4807,3.3,13.30,65,"Central California"
nc,71925751,2,"Monday, January 21, 2013 01:05:31 UTC",37.5720,-122.5362,1.1,10.30,11,"offshore Northern California"
nc,71925756,2,"Monday, January 21, 2013 01:03:41 UTC",37.5670,-122.5545,1.2,10.80,12,"offshore Northern California"
ak,10642096,2,"Monday, January 21, 2013 00:59:47 UTC",63.1454,-150.5207,1.7,117.40,31,"Central Alaska"
ak,10642017,3,"Monday, January 21, 2013 00:41:49 UTC",60.2145,-147.1658,1.8,8.80,24,"Southern Alaska"
ak,10641937,2,"Monday, January 21, 2013 00:38:06 UTC",63.3195,-151.3384,1.0,11.50,21,"Central Alaska"
nc,71925741,4,"Monday, January 21, 2013 00:28:37 UTC",36.3060,-120.8378,1.4,8.80,23,"Central California"
ak,10644218,2,"Monday, January 21, 2013 00:21:32 UTC",67.6639,-149.0216,1.8,10.20,14,"northern Alaska"
ak,10641931,3,"Monday, January 21, 2013 00:11:33 UTC",61.0038,-150.9077,2.5,19.80,51,"Southern Alaska"
uu,60010887,4,"Monday, January 21, 2013 00:09:25 UTC",37.9515,-112.3897,2.0,6.40,23,"Utah"
nc,71925731,3,"Monday, January 21, 2013 00:08:21 UTC",39.2230,-123.2338,1.2,4.90,12,"Northern California"
ci,15275777,2,"Monday, January 21, 2013 00:06:37 UTC",35.0445,-117.6770,1.4,0.00,10,"Southern California"
uu,60010882,2,"Sunday, January 20, 2013 23:58:16 UTC",37.9542,-112.3838,1.1,5.30,16,"Utah"
uu,60010877,2,"Sunday, January 20, 2013 23:53:15 UTC",37.9508,-112.3877,1.1,1.60,11,"Utah"
uu,60000715,2,"Sunday, January 20, 2013 23:49:46 UTC",37.9608,-112.3838,1.2,1.60, 8,"Utah"
uu,60010872,2,"Sunday, January 20, 2013 23:48:58 UTC",37.9587,-112.3905,1.0,2.80,10,"Utah"
uu,60010867,2,"Sunday, January 20, 2013 23:47:34 UTC",37.9335,-112.3670,1.4,6.00,10,"Utah"
uw,60495802,2,"Sunday, January 20, 2013 23:36:42 UTC",45.6727,-122.5593,1.4,11.40,13,"Portland urban area, Washington"
uu,60010857,4,"Sunday, January 20, 2013 23:36:30 UTC",37.9423,-112.3767,1.5,4.10,18,"Utah"
us,b000eryt,5,"Sunday, January 20, 2013 23:32:22 UTC",53.8764,-35.1812,4.9,10.40,292,"Reykjanes Ridge"
ak,10642588,2,"Sunday, January 20, 2013 23:26:58 UTC",63.0774,-149.4737,1.1,81.20,17,"Central Alaska"
ak,10641923,2,"Sunday, January 20, 2013 23:26:52 UTC",61.1894,-148.4365,1.5,30.50,19,"Southern Alaska"
ci,15275761,3,"Sunday, January 20, 2013 23:08:52 UTC",32.5440,-115.6475,1.3,9.60,15,"Baja California, Mexico"
uu,60010847,4,"Sunday, January 20, 2013 22:56:32 UTC",37.9495,-112.3797,1.8,6.20,18,"Utah"
ak,10642585,2,"Sunday, January 20, 2013 22:40:27 UTC",63.2677,-151.3346,1.0,9.50,15,"Central Alaska"
ak,10641901,3,"Sunday, January 20, 2013 22:29:38 UTC",63.3080,-151.3364,3.3,12.20,62,"Central Alaska"
us,b000erxb,8,"Sunday, January 20, 2013 22:14:09 UTC",16.7111,-98.1227,4.2,29.80,59,"Oaxaca, Mexico"
ak,10642581,2,"Sunday, January 20, 2013 22:08:22 UTC",63.2959,-151.3464,1.3,12.00,13,"Central Alaska"
ak,10641878,3,"Sunday, January 20, 2013 22:03:04 UTC",63.3121,-151.3273,4.4,11.60,95,"Central Alaska"
pr,13020007,0,"Sunday, January 20, 2013 22:02:50 UTC",18.1408,-67.2574,2.1,21.00, 5,"Mona Passage, Puerto Rico"
uu,60010842,2,"Sunday, January 20, 2013 22:00:53 UTC",37.9578,-112.3907,1.6,2.00,15,"Utah"
ak,10641871,3,"Sunday, January 20, 2013 21:56:58 UTC",62.1946,-150.4060,3.4,13.00,85,"Central Alaska"
us,b000erwy,8,"Sunday, January 20, 2013 21:40:31 UTC",54.0531,-35.1571,4.9,10.10,348,"Reykjanes Ridge"
ak,10642578,2,"Sunday, January 20, 2013 21:28:33 UTC",62.4175,-151.4098,1.4,89.30,21,"Central Alaska"
us,b000erwt,6,"Sunday, January 20, 2013 21:26:28 UTC",54.0696,-35.1232,5.0,10.10,306,"Reykjanes Ridge"
us,b000erwu,5,"Sunday, January 20, 2013 21:25:06 UTC",54.0041,-35.0828,4.7,10.10,221,"Reykjanes Ridge"
ci,15275753,2,"Sunday, January 20, 2013 21:19:29 UTC",32.5317,-115.6540,1.4,8.90,15,"Baja California, Mexico"
ci,15275745,2,"Sunday, January 20, 2013 21:11:59 UTC",33.5343,-115.8883,1.9,4.30,76,"Southern California"
ak,10642576,2,"Sunday, January 20, 2013 21:09:30 UTC",63.2808,-151.4942,1.2,0.90,18,"Central Alaska"
us,b000erwj,7,"Sunday, January 20, 2013 21:05:22 UTC",9.9978,-85.2774,4.3,39.20,79,"off the coast of Costa Rica"
nn,00400245,9,"Sunday, January 20, 2013 20:56:35 UTC",38.1982,-118.1210,1.5,0.00,17,"Nevada"
nc,71925641,1,"Sunday, January 20, 2013 20:53:08 UTC",36.6770,-121.3068,1.8,5.40,25,"Central California"
nn,00400244,9,"Sunday, January 20, 2013 20:52:04 UTC",38.1377,-118.0295,1.8,7.40,13,"Nevada"
pr,13020006,0,"Sunday, January 20, 2013 20:27:12 UTC",17.9978,-67.0215,1.7,12.00, 4,"Puerto Rico"
hv,60455161,1,"Sunday, January 20, 2013 20:22:17 UTC",19.3335,-155.1857,1.7,6.70,25,"Island of Hawaii, Hawaii"
ci,15275729,0,"Sunday, January 20, 2013 20:21:20 UTC",32.5303,-115.6572,1.8,10.40,30,"Baja California, Mexico"
nn,00400241,9,"Sunday, January 20, 2013 20:20:57 UTC",38.0438,-117.6668,1.7,16.00, 5,"Nevada"
ci,15275721,2,"Sunday, January 20, 2013 20:19:31 UTC",34.0172,-117.2208,1.0,12.20,28,"Greater Los Angeles area, California"
nc,71925621,2,"Sunday, January 20, 2013 20:13:46 UTC",36.4625,-121.0420,1.4,5.20,21,"Central California"
pr,13020005,0,"Sunday, January 20, 2013 20:09:34 UTC",18.2803,-63.9734,2.9,25.00, 5,"Virgin Islands region"
ci,15275713,2,"Sunday, January 20, 2013 20:08:07 UTC",33.9485,-117.0105,1.1,12.90,35,"Southern California"
ci,15275697,0,"Sunday, January 20, 2013 19:54:05 UTC",33.3200,-116.8912,1.1,18.70,54,"Southern California"
uu,60010817,2,"Sunday, January 20, 2013 19:52:21 UTC",37.9485,-112.3810,1.5,0.20,14,"Utah"
ak,10642575,2,"Sunday, January 20, 2013 19:42:35 UTC",62.7603,-149.4915,1.2,65.60,22,"Central Alaska"
uu,60010812,2,"Sunday, January 20, 2013 19:33:28 UTC",37.9580,-112.3860,1.6,4.00,15,"Utah"
ak,10642574,2,"Sunday, January 20, 2013 19:32:59 UTC",55.4932,-134.9937,2.8,20.00,11,"Southeastern Alaska"
nn,00400236,9,"Sunday, January 20, 2013 19:24:21 UTC",37.3618,-114.9378,1.4,6.20, 9,"Nevada"
ak,10641839,2,"Sunday, January 20, 2013 19:21:07 UTC",61.8596,-150.4524,2.0,53.00,39,"Southern Alaska"
uu,60010802,4,"Sunday, January 20, 2013 19:10:50 UTC",44.7498,-111.2305,1.5,9.70,16,"western Montana"
us,b000ervr,7,"Sunday, January 20, 2013 19:10:11 UTC",12.6290,-87.7365,5.1,87.30,283,"near the coast of Nicaragua"
us,b000ervq,6,"Sunday, January 20, 2013 19:09:45 UTC",24.7542,122.5564,4.9,114.40,62,"Taiwan region"
nc,71925591,1,"Sunday, January 20, 2013 19:04:25 UTC",38.8295,-122.8530,1.6,2.30,32,"Northern California"
nc,71925576,1,"Sunday, January 20, 2013 18:28:20 UTC",36.8422,-121.4352,1.9,6.30,35,"Central California"
us,b000es4x,4,"Sunday, January 20, 2013 18:26:32 UTC",51.1400,5.9600,2.7,14.00, 0,"The Netherlands"
nn,00400224,9,"Sunday, January 20, 2013 18:14:31 UTC",38.1782,-118.0678,1.2,19.60, 5,"Nevada"
ak,10642572,2,"Sunday, January 20, 2013 18:11:55 UTC",59.7883,-152.9311,2.0,85.90,24,"Southern Alaska"
ci,15275665,2,"Sunday, January 20, 2013 18:05:00 UTC",32.2057,-115.2873,2.0,10.00,17,"Baja California, Mexico"
nn,00400221,9,"Sunday, January 20, 2013 18:04:27 UTC",38.1538,-118.0403,1.6,5.20,17,"Nevada"
nc,71925566,0,"Sunday, January 20, 2013 18:02:27 UTC",38.7923,-122.7452,1.2,1.20,18,"Northern California"
hv,60455001,2,"Sunday, January 20, 2013 17:59:39 UTC",19.4018,-155.2785,1.9,2.00,14,"Island of Hawaii, Hawaii"
ak,10641815,2,"Sunday, January 20, 2013 17:58:55 UTC",64.8805,-148.9754,1.6,19.90,29,"Central Alaska"
ci,15275657,0,"Sunday, January 20, 2013 17:55:44 UTC",34.0193,-116.6060,1.2,10.60,36,"Southern California"
nn,00400220,9,"Sunday, January 20, 2013 17:55:42 UTC",38.1471,-118.0096,1.0,10.60,10,"Nevada"
nc,71925541,0,"Sunday, January 20, 2013 17:48:14 UTC",38.7693,-122.7437,1.0,1.60,18,"Northern California"
nc,71925526,1,"Sunday, January 20, 2013 17:43:12 UTC",36.8882,-121.3975,1.9,9.30,41,"Central California"
nn,00400213,9,"Sunday, January 20, 2013 17:33:00 UTC",38.1544,-118.0097,1.2,13.20,10,"Nevada"
nn,00400210,9,"Sunday, January 20, 2013 17:18:32 UTC",38.1510,-117.9904,2.1,6.60,21,"Nevada"
nc,71925516,0,"Sunday, January 20, 2013 17:16:04 UTC",38.7182,-122.6475,1.0,5.50,13,"Northern California"
ci,15275641,2,"Sunday, January 20, 2013 17:15:41 UTC",35.5083,-119.9117,1.5,20.10, 8,"Central California"
ci,15275633,5,"Sunday, January 20, 2013 17:13:54 UTC",32.2040,-115.2745,3.2,10.00,19,"Baja California, Mexico"
us,b000ertx,5,"Sunday, January 20, 2013 17:12:32 UTC",31.6199,46.0249,4.2,10.10,22,"Iraq"
nn,00400209,9,"Sunday, January 20, 2013 16:49:33 UTC",38.1703,-118.0412,1.6,0.00,19,"Nevada"
ci,15275625,2,"Sunday, January 20, 2013 16:48:06 UTC",33.0303,-115.6137,2.0,9.80,54,"Southern California"
nc,71925471,3,"Sunday, January 20, 2013 16:20:28 UTC",38.0433,-118.8035,1.0,12.70,10,"Central California"
nn,00400205,9,"Sunday, January 20, 2013 16:01:48 UTC",38.1370,-118.0307,1.2,8.50,10,"Nevada"
ak,10642570,2,"Sunday, January 20, 2013 15:35:39 UTC",55.6879,-135.4754,2.4,20.00, 8,"off the coast of Southeastern Alaska"
nn,00400200,9,"Sunday, January 20, 2013 15:00:39 UTC",38.5491,-117.2600,1.6,2.00, 4,"Nevada"
ci,15275609,0,"Sunday, January 20, 2013 15:00:38 UTC",33.8322,-116.7340,1.0,14.50,47,"Southern California"
nn,00400199,9,"Sunday, January 20, 2013 14:57:17 UTC",37.8375,-118.3789,2.2,8.00,20,"Central California"
nn,00400198,9,"Sunday, January 20, 2013 14:54:57 UTC",38.1482,-118.0394,1.4,8.30,12,"Nevada"
nc,71925436,2,"Sunday, January 20, 2013 14:45:40 UTC",37.5318,-118.8170,1.3,7.60,32,"Central California"
ci,15275601,2,"Sunday, January 20, 2013 14:37:27 UTC",34.3153,-119.5083,2.1,8.40,14,"Santa Barbara Channel, California"
ak,10641761,2,"Sunday, January 20, 2013 14:37:24 UTC",63.7318,-149.2033,1.1,9.40,20,"Central Alaska"
ak,10641759,2,"Sunday, January 20, 2013 14:28:14 UTC",58.5496,-152.2836,2.5,47.00,31,"Kodiak Island region, Alaska"
nn,00400191,9,"Sunday, January 20, 2013 13:54:58 UTC",38.1516,-118.0001,1.3,5.50,11,"Nevada"
us,2013kqaj,6,"Sunday, January 20, 2013 13:47:40 UTC",-16.7501,-173.4947,4.6,10.00,91,"Tonga"
pr,13020004,0,"Sunday, January 20, 2013 13:29:24 UTC",19.1725,-64.7827,2.8,54.00, 5,"Virgin Islands region"
nc,71925416,2,"Sunday, January 20, 2013 13:29:22 UTC",35.7222,-121.0485,1.5,6.00,53,"Central California"
nn,00400188,9,"Sunday, January 20, 2013 13:25:02 UTC",38.1474,-117.9611,1.4,4.10,10,"Nevada"
nn,00400185,9,"Sunday, January 20, 2013 13:05:57 UTC",38.1477,-118.0347,1.3,6.50,14,"Nevada"
